Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000000046,5/10/2024 23:21,Paula Maldonado,"Spinach, Ice Cream, Dish Soap",10,44.98,Cash,Dallas,Convenience Store,FALSE,Student,Fall,None
1000000047,2/6/2023 1:31,Roberto Franklin,"Dish Soap, Mustard, Milk",7,76.09,Mobile Payment,Los Angeles,Convenience Store,TRUE,Retiree,Summer,None
1000000048,4/17/2024 0:49,Steven Clements,"Ketchup, Olive Oil, Mustard, Light Bulb, Milk, Tissues, Shaving Cream, Spinach, Bread, Dish Soap, Ice Cream",10,55.69,Credit Card,Seattle,Department Store,TRUE,Teenager,Summer,Discount on Selected Items
1000000049,6/24/2021 14:01,Katherine Luna,"Ice Cream, Tissues, Olive Oil, Light Bulb, Milk, Mustard, Bread, Ketchup, Dish Soap, Shaving Cream",3,61.53,Cash,Houston,Warehouse Club,FALSE,Retiree,Winter,Discount on Selected Items
1000000050,4/10/2021 19:14,Ryan Hammond,"Milk, Bread, Mustard, Tissues, Light Bulb, Shaving Cream, Dish Soap, Olive Oil, Spinach",1,78.46,Mobile Payment,San Francisco,Supermarket,FALSE,Teenager,Summer,Discount on Selected Items
1000000051,9/18/2023 9:06,Valerie Johnson,"Mustard, Spinach, Ketchup, Milk, Ice Cream, Shaving Cream, Bread, Light Bulb",9,49.7,Mobile Payment,Miami,Pharmacy,TRUE,Retiree,Fall,None
1000000052,5/10/2020 17:02,Jennifer Mitchell,"Milk, Shaving Cream, Tissues",10,87.04,Mobile Payment,Boston,Convenience Store,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000053,12/30/2020 14:17,Nathan Schwartz,"Dish Soap, Spinach, Ketchup, Ice Cream, Olive Oil, Tissues, Bread, Milk, Shaving Cream, Mustard, Light Bulb",2,9.55,Cash,Houston,Warehouse Club,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000000054,3/2/2023 19:56,Rebecca Gilmore,"Milk, Dish Soap, Ice Cream, Bread, Olive Oil",8,46.79,Debit Card,Los Angeles,Specialty Store,FALSE,Retiree,Winter,None
1000000055,6/23/2022 18:30,Todd Parrish,"Spinach, Olive Oil, Shaving Cream",7,25.89,Mobile Payment,Seattle,Specialty Store,TRUE,Student,Fall,Discount on Selected Items
1000000056,5/9/2022 8:42,Christopher Blake,"Ketchup, Mustard, Milk",6,5.21,Cash,Dallas,Warehouse Club,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000000057,11/23/2021 7:49,Marie Young,"Tissues, Mustard, Spinach, Light Bulb, Olive Oil",3,12.72,Cash,Los Angeles,Pharmacy,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000000058,1/11/2024 5:41,James Mccarthy,"Milk, Light Bulb, Bread, Spinach, Ketchup, Shaving Cream",5,15.14,Mobile Payment,Miami,Pharmacy,FALSE,Middle-Aged,Winter,Discount on Selected Items
1000000059,6/30/2020 0:58,Sharon Espinoza,"Tissues, Dish Soap, Ketchup, Light Bulb, Milk, Olive Oil, Mustard",4,15.68,Debit Card,Atlanta,Specialty Store,TRUE,Professional,Winter,None
1000000060,11/11/2021 3:45,Rachel Rasmussen,"Bread, Milk, Mustard, Spinach, Shaving Cream, Light Bulb, Dish Soap, Olive Oil, Tissues, Ice Cream, Ketchup",2,92.78,Credit Card,Seattle,Supermarket,TRUE,Young Adult,Fall,None
1000000061,10/28/2021 20:51,Thomas Lowery,"Shaving Cream, Ice Cream, Mustard, Ketchup, Bread, Olive Oil, Tissues",10,35.95,Credit Card,Boston,Department Store,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000062,6/23/2021 6:46,Richard Johnston,"Milk, Dish Soap, Bread, Tissues, Ice Cream, Mustard, Olive Oil, Spinach",5,88.59,Cash,Chicago,Specialty Store,FALSE,Professional,Winter,BOGO (Buy One Get One)
1000000063,8/24/2023 5:20,Rebecca Vasquez,"Tissues, Spinach, Dish Soap",6,66.87,Mobile Payment,Houston,Department Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000000064,6/28/2021 6:41,Samuel Mays,"Ice Cream, Milk, Olive Oil, Dish Soap, Spinach, Mustard, Shaving Cream, Tissues, Light Bulb, Bread, Ketchup",3,37.35,Cash,San Francisco,Department Store,TRUE,Young Adult,Winter,Discount on Selected Items
1000000065,8/14/2023 13:19,Karen Williams,"Tissues, Mustard, Shaving Cream, Spinach, Ice Cream, Ketchup, Light Bulb, Dish Soap, Milk, Bread",6,60.37,Debit Card,New York,Department Store,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000000066,4/8/2022 8:49,Ian Murphy,"Ice Cream, Shaving Cream, Light Bulb, Mustard, Bread, Spinach, Olive Oil, Tissues",8,51.42,Credit Card,Miami,Department Store,TRUE,Homemaker,Winter,None
1000000067,4/4/2020 1:57,Elizabeth Li,"Bread, Light Bulb, Ketchup, Dish Soap, Ice Cream, Olive Oil, Mustard",1,54.04,Mobile Payment,Miami,Specialty Store,TRUE,Retiree,Spring,None
1000000068,10/30/2021 21:16,Brenda Chase,"Bread, Tissues, Ice Cream, Light Bulb",3,67.43,Cash,Dallas,Department Store,TRUE,Teenager,Fall,None
1000000069,8/19/2022 7:26,Anthony Miranda,"Olive Oil, Milk, Shaving Cream",8,48.83,Cash,Seattle,Warehouse Club,FALSE,Retiree,Summer,BOGO (Buy One Get One)
1000000070,9/21/2020 9:18,Patricia Adams,"Milk, Tissues, Light Bulb",8,19.4,Credit Card,Atlanta,Pharmacy,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000000071,5/11/2020 12:03,Jacob Douglas,"Mustard, Tissues, Spinach, Dish Soap, Shaving Cream, Light Bulb, Milk, Ice Cream",1,12.73,Mobile Payment,Houston,Pharmacy,FALSE,Retiree,Spring,Discount on Selected Items
1000000072,10/27/2022 3:15,Martin Gonzalez,"Mustard, Milk, Light Bulb, Olive Oil, Tissues, Shaving Cream, Ice Cream",5,77.41,Mobile Payment,Los Angeles,Specialty Store,FALSE,Student,Spring,None
1000000073,6/13/2021 14:25,Sherry Nunez,"Bread, Mustard, Shaving Cream, Tissues, Dish Soap",4,78.52,Credit Card,Miami,Supermarket,TRUE,Homemaker,Summer,None
1000000074,3/16/2020 13:50,Joshua Livingston,"Milk, Spinach, Ice Cream, Shaving Cream, Light Bulb, Bread, Dish Soap, Mustard, Olive Oil, Ketchup, Tissues",2,16.9,Mobile Payment,Dallas,Supermarket,TRUE,Middle-Aged,Spring,Discount on Selected Items
1000000075,5/28/2023 19:43,Kimberly Morton,"Milk, Spinach, Shaving Cream, Ketchup, Light Bulb, Tissues, Olive Oil, Ice Cream",1,40.11,Debit Card,Seattle,Convenience Store,FALSE,Teenager,Summer,Discount on Selected Items
1000000076,4/11/2024 22:31,Robin Graham,"Light Bulb, Milk, Mustard, Bread, Olive Oil, Tissues",6,57.04,Cash,Atlanta,Warehouse Club,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000000077,3/18/2024 2:50,Donna Randall,"Spinach, Bread, Mustard, Light Bulb",6,68.29,Mobile Payment,Los Angeles,Specialty Store,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000000078,1/6/2021 11:48,Alfred Schneider,"Shaving Cream, Mustard, Bread",4,41.24,Debit Card,Dallas,Supermarket,FALSE,Homemaker,Fall,None
1000000079,1/24/2024 16:50,Taylor Wilson,"Tissues, Milk, Ice Cream, Spinach, Shaving Cream, Dish Soap, Olive Oil, Ketchup, Bread",4,72.11,Cash,Los Angeles,Department Store,TRUE,Professional,Winter,BOGO (Buy One Get One)
1000000080,5/16/2020 23:24,Matthew Henderson,"Dish Soap, Bread, Ketchup, Mustard, Olive Oil, Milk, Spinach, Ice Cream, Light Bulb, Tissues",1,65.96,Mobile Payment,Miami,Convenience Store,TRUE,Teenager,Summer,Discount on Selected Items
1000000081,5/10/2022 23:55,Christina Hoover,"Spinach, Light Bulb, Ice Cream, Mustard, Bread, Shaving Cream, Milk",4,80.75,Credit Card,New York,Warehouse Club,TRUE,Homemaker,Winter,Discount on Selected Items
1000000082,9/12/2021 13:17,Paul Tate,"Milk, Shaving Cream, Tissues, Light Bulb, Ice Cream",9,68.09,Debit Card,New York,Specialty Store,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000000083,9/10/2020 19:56,Melissa Rose,"Spinach, Dish Soap, Bread, Mustard, Olive Oil, Shaving Cream, Ketchup, Ice Cream, Light Bulb, Tissues, Milk",8,16.17,Debit Card,Seattle,Pharmacy,FALSE,Teenager,Spring,Discount on Selected Items
1000000084,5/30/2022 10:26,Brittany Simmons,"Dish Soap, Ketchup, Tissues, Milk, Spinach, Mustard",5,89.56,Mobile Payment,Chicago,Supermarket,FALSE,Student,Winter,Discount on Selected Items
1000000085,10/28/2020 23:16,Henry Kirk,"Spinach, Milk, Ketchup, Olive Oil, Bread, Tissues, Shaving Cream, Ice Cream, Mustard",5,54.94,Credit Card,Dallas,Supermarket,FALSE,Student,Winter,None
1000000086,9/22/2020 3:20,James Richardson,"Ketchup, Tissues, Shaving Cream, Olive Oil",1,93.74,Cash,Seattle,Specialty Store,FALSE,Retiree,Fall,None
1000000087,9/3/2021 1:57,Keith Rodriguez,"Shaving Cream, Mustard, Ice Cream, Ketchup, Tissues, Spinach, Bread, Light Bulb, Dish Soap",10,67.87,Cash,Chicago,Specialty Store,TRUE,Retiree,Spring,None
1000000088,4/23/2020 4:16,Marie Owen,"Shaving Cream, Milk, Dish Soap, Bread, Ketchup, Tissues, Spinach, Light Bulb, Olive Oil, Mustard",5,8.46,Cash,Seattle,Department Store,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000000089,3/23/2021 19:58,James Adams,"Light Bulb, Mustard, Olive Oil",8,45.75,Credit Card,New York,Pharmacy,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000090,11/18/2023 20:40,Troy Durham,"Tissues, Spinach, Dish Soap",7,34.09,Debit Card,Los Angeles,Convenience Store,FALSE,Middle-Aged,Fall,None
1000000091,4/3/2023 21:35,Dr. Adam Chan,"Dish Soap, Spinach, Shaving Cream, Olive Oil, Light Bulb, Ketchup, Ice Cream, Mustard, Tissues",1,41.48,Credit Card,Miami,Convenience Store,FALSE,Professional,Winter,Discount on Selected Items
1000000092,2/8/2023 15:22,Mark Blankenship,"Bread, Light Bulb, Milk, Ketchup, Ice Cream, Mustard, Dish Soap, Spinach, Tissues, Olive Oil, Shaving Cream",4,37.38,Mobile Payment,Miami,Pharmacy,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000000093,12/30/2023 4:04,Brooke Bennett,"Tissues, Bread, Ketchup",4,55.81,Cash,Boston,Convenience Store,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000000094,4/10/2021 16:00,Dale Castaneda,"Mustard, Milk, Ketchup, Tissues, Olive Oil, Spinach, Ice Cream",1,90.7,Credit Card,Chicago,Pharmacy,FALSE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000000095,2/8/2022 17:55,Jim Wells,"Light Bulb, Mustard, Bread",3,32.25,Mobile Payment,Chicago,Convenience Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000000096,5/11/2021 19:50,Michael Johnson,"Ketchup, Milk, Light Bulb, Shaving Cream, Bread, Dish Soap, Tissues, Spinach, Ice Cream, Mustard",8,94.76,Cash,Seattle,Pharmacy,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000000097,7/29/2022 17:21,Lisa Delgado,"Dish Soap, Milk, Shaving Cream, Bread, Light Bulb, Ice Cream, Mustard, Tissues, Olive Oil, Ketchup",5,50.2,Mobile Payment,Miami,Warehouse Club,TRUE,Professional,Winter,None
1000000098,10/5/2022 18:14,Matthew Jackson,"Ice Cream, Dish Soap, Shaving Cream, Mustard",8,29.4,Mobile Payment,Miami,Specialty Store,FALSE,Professional,Winter,None
1000000099,8/1/2020 23:03,Nicholas Stephens,"Milk, Mustard, Bread, Olive Oil, Dish Soap, Ketchup, Tissues, Ice Cream",7,27.53,Credit Card,Chicago,Convenience Store,FALSE,Middle-Aged,Fall,None
1000000100,1/15/2020 21:16,Jean Moore,"Ketchup, Mustard, Ice Cream, Dish Soap, Shaving Cream, Bread, Milk",10,71.36,Mobile Payment,Houston,Warehouse Club,FALSE,Teenager,Spring,Discount on Selected Items
1000000101,3/15/2021 1:30,Daniel Johnson,"Mustard, Ketchup, Shaving Cream, Dish Soap, Milk, Olive Oil, Bread, Light Bulb, Spinach",8,8.22,Mobile Payment,New York,Convenience Store,FALSE,Student,Fall,None
1000000102,10/22/2022 16:34,Maria Murray MD,"Spinach, Light Bulb, Milk, Mustard, Olive Oil, Bread",1,92.73,Credit Card,Los Angeles,Department Store,FALSE,Senior Citizen,Winter,None
1000000103,2/10/2020 1:48,Scott Hunter,"Bread, Light Bulb, Ketchup, Dish Soap, Milk, Spinach, Shaving Cream",10,93.1,Cash,San Francisco,Convenience Store,FALSE,Professional,Summer,Discount on Selected Items
1000000104,12/27/2022 6:34,Sean Moore,"Mustard, Ketchup, Bread, Olive Oil, Spinach",2,12.24,Cash,New York,Department Store,TRUE,Retiree,Fall,None
1000000105,4/21/2021 3:43,Alexander Harmon,"Bread, Dish Soap, Shaving Cream, Ice Cream, Light Bulb",10,20.13,Cash,Seattle,Supermarket,TRUE,Young Adult,Summer,Discount on Selected Items
1000000106,5/14/2022 12:06,David Rodriguez,"Mustard, Dish Soap, Olive Oil, Ice Cream, Spinach, Ketchup",8,48.09,Mobile Payment,Dallas,Pharmacy,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000000107,1/30/2023 16:47,Linda Davis,"Ice Cream, Bread, Olive Oil, Light Bulb, Dish Soap, Spinach, Shaving Cream",2,37.71,Cash,Seattle,Pharmacy,FALSE,Retiree,Winter,Discount on Selected Items
1000000108,10/11/2023 18:27,Linda Hayden,"Ice Cream, Ketchup, Bread, Mustard, Milk, Dish Soap, Shaving Cream",9,30.3,Credit Card,Seattle,Supermarket,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000000109,9/24/2022 1:38,Connie Baker,"Light Bulb, Spinach, Dish Soap, Olive Oil, Tissues, Ice Cream, Mustard, Shaving Cream, Ketchup, Milk",7,57.89,Mobile Payment,Seattle,Department Store,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000000110,4/23/2021 13:09,Mr. Kenneth Watson,"Mustard, Light Bulb, Ketchup, Bread, Ice Cream, Tissues, Milk",8,15.34,Cash,Miami,Department Store,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000000111,9/21/2022 12:12,Maurice Brown,"Dish Soap, Tissues, Milk, Bread, Olive Oil",10,90.93,Cash,Miami,Specialty Store,TRUE,Teenager,Fall,None
1000000112,1/11/2022 11:36,William Wood,"Tissues, Milk, Bread, Spinach, Dish Soap, Shaving Cream, Ice Cream",2,63.34,Cash,Atlanta,Pharmacy,TRUE,Student,Fall,None
1000000113,4/24/2023 1:06,Javier Ryan,"Tissues, Shaving Cream, Milk, Mustard, Spinach, Bread, Olive Oil",2,48.86,Credit Card,Miami,Supermarket,FALSE,Teenager,Spring,Discount on Selected Items
1000000114,7/31/2021 22:35,Mr. David Casey,"Light Bulb, Olive Oil, Ice Cream, Ketchup, Tissues, Shaving Cream, Spinach, Milk",1,44.08,Debit Card,Los Angeles,Supermarket,TRUE,Teenager,Winter,None
1000000115,12/12/2021 2:59,Ms. Megan Hicks,"Ice Cream, Spinach, Olive Oil, Bread, Light Bulb, Tissues, Milk, Ketchup, Mustard, Shaving Cream",1,79.64,Cash,San Francisco,Pharmacy,TRUE,Teenager,Fall,None
1000000116,3/5/2024 6:13,Debbie Tucker,"Ketchup, Shaving Cream, Tissues, Spinach, Dish Soap, Ice Cream, Light Bulb, Bread, Milk, Mustard",5,43.61,Mobile Payment,San Francisco,Pharmacy,TRUE,Teenager,Fall,BOGO (Buy One Get One)
1000000117,1/5/2021 21:56,Joseph Guzman,"Ice Cream, Bread, Milk, Ketchup, Tissues",6,25.23,Credit Card,San Francisco,Convenience Store,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000118,4/6/2023 20:51,Xavier Tran,"Milk, Dish Soap, Ice Cream",7,13.28,Credit Card,Seattle,Specialty Store,TRUE,Teenager,Fall,None
1000000119,6/21/2021 7:37,Janet Sullivan,"Dish Soap, Ketchup, Milk, Tissues, Light Bulb, Spinach, Olive Oil, Mustard",1,60.7,Debit Card,Atlanta,Department Store,FALSE,Retiree,Winter,None
1000000120,2/26/2023 11:40,James Ray,"Spinach, Tissues, Dish Soap, Milk, Mustard",8,53.89,Mobile Payment,New York,Department Store,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000000121,3/21/2022 14:49,Jason Marshall,"Shaving Cream, Tissues, Dish Soap",8,14.37,Debit Card,Los Angeles,Convenience Store,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000000122,8/29/2020 13:41,Alexander Wright,"Mustard, Tissues, Light Bulb, Ketchup, Shaving Cream, Bread",9,56.04,Mobile Payment,Chicago,Department Store,TRUE,Student,Spring,None
1000000123,9/17/2023 23:36,Cathy Jackson,"Shaving Cream, Ice Cream, Olive Oil, Bread, Ketchup, Dish Soap, Milk, Mustard, Light Bulb",4,44.49,Credit Card,Miami,Department Store,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
